cod_istat 	 cod_istat_reg 	 cod_istat_pro 	name                                      	WKT_southernmost                       	WS_EPGS_4326	S_EPGS_4326
80004	18	80	 Antonimina                                                                     	 POINT(16.1871419 38.2391212)	16.1871419	38.2391212
80005	18	80	 Ardore                                                                         	 POINT(16.19359 38.1587086)	16.19359	38.1587086
80006	18	80	 Bagaladi                                                                       	 POINT(15.7868673 38.0092111)	15.7868673	38.0092111
80007	18	80	 Bagnara Calabra                                                                	 POINT(15.7902545 38.2520949)	15.7902545	38.2520949
80008	18	80	 Benestare                                                                      	 POINT(16.1267537 38.1293105)	16.1267537	38.1293105
80009	18	80	 Bianco                                                                         	 POINT(16.11271 38.0255969)	16.11271	38.0255969
80010	18	80	 Bivongi                                                                        	 POINT(16.439297 38.4754832)	16.439297	38.4754832
80011	18	80	 Bova                                                                           	 POINT(15.926007 37.9634987)	15.926007	37.9634987
80012	18	80	 Bovalino                                                                       	 POINT(16.1353919 38.1257023)	16.1353919	38.1257023
80013	18	80	 Bova Marina                                                                    	 POINT(15.9749608 37.9184786)	15.9749608	37.9184786
80014	18	80	 Brancaleone                                                                    	 POINT(16.0652679 37.9261952)	16.0652679	37.9261952
80015	18	80	 Bruzzano Zeffirio                                                              	 POINT(16.1162038 37.9816717)	16.1162038	37.9816717
80016	18	80	 Calanna                                                                        	 POINT(15.7276548 38.1697972)	15.7276548	38.1697972
80017	18	80	 Camini                                                                         	 POINT(16.5464772 38.4033063)	16.5464772	38.4033063
80018	18	80	 Campo Calabro                                                                  	 POINT(15.6558385 38.2010615)	15.6558385	38.2010615
80019	18	80	 Candidoni                                                                      	 POINT(16.1147148 38.4981488)	16.1147148	38.4981488
80020	18	80	 Canolo                                                                         	 POINT(16.2099428 38.2863763)	16.2099428	38.2863763
80021	18	80	 Caraffa del Bianco                                                             	 POINT(16.1090713 38.038201)	16.1090713	38.038201
80022	18	80	 Cardeto                                                                        	 POINT(15.7685946 38.0625768)	15.7685946	38.0625768
80023	18	80	 Careri                                                                         	 POINT(16.1006279 38.1521675)	16.1006279	38.1521675
80024	18	80	 Casignana                                                                      	 POINT(16.0997291 38.0961136)	16.0997291	38.0961136
80025	18	80	 Caulonia                                                                       	 POINT(16.4436859 38.3307384)	16.4436859	38.3307384
80026	18	80	 Ciminà                                                                         	 POINT(16.124601 38.2284067)	16.124601	38.2284067
80027	18	80	 Cinquefrondi                                                                   	 POINT(16.1842307 38.3841104)	16.1842307	38.3841104
80028	18	80	 Cittanova                                                                      	 POINT(16.1113627 38.2953667)	16.1113627	38.2953667
80029	18	80	 Condofuri                                                                      	 POINT(15.8404406 37.9193886)	15.8404406	37.9193886
80030	18	80	 Cosoleto                                                                       	 POINT(15.9015036 38.151102)	15.9015036	38.151102
80031	18	80	 Delianuova                                                                     	 POINT(15.9136265 38.1856211)	15.9136265	38.1856211
80032	18	80	 Feroleto della Chiesa                                                          	 POINT(16.0588743 38.4591534)	16.0588743	38.4591534
80033	18	80	 Ferruzzano                                                                     	 POINT(16.1260648 38.0003363)	16.1260648	38.0003363
80034	18	80	 Fiumara                                                                        	 POINT(15.6866384 38.2039317)	15.6866384	38.2039317
80035	18	80	 Galatro                                                                        	 POINT(16.2035856 38.4307198)	16.2035856	38.4307198
80036	18	80	 Gerace                                                                         	 POINT(16.2275455 38.2520577)	16.2275455	38.2520577
80037	18	80	 Giffone                                                                        	 POINT(16.1739927 38.4216642)	16.1739927	38.4216642
80038	18	80	 Gioia Tauro                                                                    	 POINT(15.9115986 38.3802124)	15.9115986	38.3802124
80039	18	80	 Gioiosa Ionica                                                                 	 POINT(16.2980459 38.315671)	16.2980459	38.315671
80040	18	80	 Grotteria                                                                      	 POINT(16.3207555 38.2908425)	16.3207555	38.2908425
80041	18	80	 Laganadi                                                                       	 POINT(15.7452947 38.1676199)	15.7452947	38.1676199
80042	18	80	 Laureana di Borrello                                                           	 POINT(16.0963769 38.4724129)	16.0963769	38.4724129
80043	18	80	 Locri                                                                          	 POINT(16.238844 38.2052697)	16.238844	38.2052697
80044	18	80	 Mammola                                                                        	 POINT(16.2550456 38.3152903)	16.2550456	38.3152903
80045	18	80	 Marina di Gioiosa Ionica                                                       	 POINT(16.3258059 38.2948176)	16.3258059	38.2948176
80046	18	80	 Maropati                                                                       	 POINT(16.1073931 38.435581)	16.1073931	38.435581
80047	18	80	 Martone                                                                        	 POINT(16.2897277 38.3458125)	16.2897277	38.3458125
80048	18	80	 Melicuccà                                                                      	 POINT(15.844325 38.2681122)	15.844325	38.2681122
80049	18	80	 Melicucco                                                                      	 POINT(16.0471719 38.424637)	16.0471719	38.424637
80050	18	80	 Melito di Porto Salvo                                                          	 POINT(15.7723753 37.9161309)	15.7723753	37.9161309
80051	18	80	 Molochio                                                                       	 POINT(16.0600965 38.2589986)	16.0600965	38.2589986
80052	18	80	 Monasterace                                                                    	 POINT(16.570826 38.4267266)	16.570826	38.4267266
80053	18	80	 Montebello Ionico                                                              	 POINT(15.7336398 37.9252994)	15.7336398	37.9252994
80054	18	80	 Motta San Giovanni                                                             	 POINT(15.6934632 37.9505813)	15.6934632	37.9505813
80055	18	80	 Oppido Mamertina                                                               	 POINT(16.0083552 38.2225131)	16.0083552	38.2225131
80056	18	80	 Palizzi                                                                        	 POINT(15.9973779 37.9157947)	15.9973779	37.9157947
80057	18	80	 Palmi                                                                          	 POINT(15.8482083 38.3326878)	15.8482083	38.3326878
80058	18	80	 Pazzano                                                                        	 POINT(16.4530033 38.4404757)	16.4530033	38.4404757
80059	18	80	 Placanica                                                                      	 POINT(16.4698495 38.3840967)	16.4698495	38.3840967
80060	18	80	 Platì                                                                          	 POINT(16.078542 38.1892224)	16.078542	38.1892224
80061	18	80	 Polistena                                                                      	 POINT(16.0697901 38.3944239)	16.0697901	38.3944239
80062	18	80	 Portigliola                                                                    	 POINT(16.2332358 38.200258)	16.2332358	38.200258
80063	18	80	 Reggio di Calabria                                                             	 POINT(15.6457492 37.9918222)	15.6457492	37.9918222
80064	18	80	 Riace                                                                          	 POINT(16.5164859 38.3767811)	16.5164859	38.3767811
80065	18	80	 Rizziconi                                                                      	 POINT(15.9348226 38.3643298)	15.9348226	38.3643298
80066	18	80	 Roccaforte del Greco                                                           	 POINT(15.9069482 38.0300186)	15.9069482	38.0300186
80067	18	80	 Roccella Ionica                                                                	 POINT(16.3537458 38.3051476)	16.3537458	38.3051476
80068	18	80	 Roghudi                                                                        	 POINT(15.7672287 37.9222679)	15.7672287	37.9222679
80069	18	80	 Rosarno                                                                        	 POINT(16.0266303 38.4331619)	16.0266303	38.4331619
80070	18	80	 Samo                                                                           	 POINT(16.0620151 38.0620128)	16.0620151	38.0620128
80071	18	80	 San Giorgio Morgeto                                                            	 POINT(16.1434577 38.3381034)	16.1434577	38.3381034
80072	18	80	 San Giovanni di Gerace                                                         	 POINT(16.2802058 38.3534328)	16.2802058	38.3534328
80073	18	80	 San Lorenzo                                                                    	 POINT(15.8273337 37.9183897)	15.8273337	37.9183897
80074	18	80	 San Luca                                                                       	 POINT(16.0394277 38.1035746)	16.0394277	38.1035746
80075	18	80	 San Pietro di Caridà                                                           	 POINT(16.2385265 38.4547417)	16.2385265	38.4547417
80076	18	80	 San Procopio                                                                   	 POINT(15.8830548 38.2702174)	15.8830548	38.2702174
80077	18	80	 San Roberto                                                                    	 POINT(15.8495343 38.1785585)	15.8495343	38.1785585
80078	18	80	 Santa Cristina d'Aspromonte                                                    	 POINT(15.9717526 38.2017351)	15.9717526	38.2017351
80079	18	80	 Sant'Agata del Bianco                                                          	 POINT(16.066502 38.0461289)	16.066502	38.0461289
80080	18	80	 Sant'Alessio in Aspromonte                                                     	 POINT(15.7460487 38.1668407)	15.7460487	38.1668407
80081	18	80	 Sant'Eufemia d'Aspromonte                                                      	 POINT(15.8733706 38.1638747)	15.8733706	38.1638747
80082	18	80	 Sant'Ilario dello Ionio                                                        	 POINT(16.2223395 38.1895277)	16.2223395	38.1895277
80083	18	80	 Santo Stefano in Aspromonte                                                    	 POINT(15.8650427 38.153815)	15.8650427	38.153815
80084	18	80	 Scido                                                                          	 POINT(15.954057 38.1934916)	15.954057	38.1934916
80085	18	80	 Scilla                                                                         	 POINT(15.8717582 38.15791)	15.8717582	38.15791
80086	18	80	 Seminara                                                                       	 POINT(15.8585632 38.307544)	15.8585632	38.307544
80087	18	80	 Serrata                                                                        	 POINT(16.1581907 38.4956433)	16.1581907	38.4956433
80088	18	80	 Siderno                                                                        	 POINT(16.2822187 38.2509794)	16.2822187	38.2509794
80089	18	80	 Sinopoli                                                                       	 POINT(15.8979215 38.1541358)	15.8979215	38.1541358
80090	18	80	 Staiti                                                                         	 POINT(16.0394508 37.9726201)	16.0394508	37.9726201
80091	18	80	 Stignano                                                                       	 POINT(16.4881823 38.3542792)	16.4881823	38.3542792
80092	18	80	 Stilo                                                                          	 POINT(16.5532265 38.4228006)	16.5532265	38.4228006
80093	18	80	 Taurianova                                                                     	 POINT(15.9850194 38.3385858)	15.9850194	38.3385858
80094	18	80	 Terranova Sappo Minulio                                                        	 POINT(16.0133058 38.3024455)	16.0133058	38.3024455
80095	18	80	 Varapodio                                                                      	 POINT(16.0597687 38.2418265)	16.0597687	38.2418265
80096	18	80	 Villa San Giovanni                                                             	 POINT(15.6332417 38.2029022)	15.6332417	38.2029022
80097	18	80	 San Ferdinando                                                                 	 POINT(15.9347106 38.4615154)	15.9347106	38.4615154
101001	18	101	 Belvedere di Spinello                                                          	 POINT(16.9324045 39.1750308)	16.9324045	39.1750308
101002	18	101	 Caccuri                                                                        	 POINT(16.8103178 39.1714494)	16.8103178	39.1714494
101003	18	101	 Carfizzi                                                                       	 POINT(16.9685846 39.2967283)	16.9685846	39.2967283
101004	18	101	 Casabona                                                                       	 POINT(16.9653259 39.1970663)	16.9653259	39.1970663
101005	18	101	 Castelsilano                                                                   	 POINT(16.868491 39.1939665)	16.868491	39.1939665
101006	18	101	 Cerenzia                                                                       	 POINT(16.8175505 39.2334477)	16.8175505	39.2334477
101007	18	101	 Cirò                                                                           	 POINT(17.0637939 39.3288476)	17.0637939	39.3288476
101008	18	101	 Cirò Marina                                                                    	 POINT(17.1062746 39.322084)	17.1062746	39.322084
101009	18	101	 Cotronei                                                                       	 POINT(16.8023289 39.1355439)	16.8023289	39.1355439
101010	18	101	 Crotone                                                                        	 POINT(17.1680775 38.9998439)	17.1680775	38.9998439
101011	18	101	 Crucoli                                                                        	 POINT(16.9831637 39.3899527)	16.9831637	39.3899527
101012	18	101	 Cutro                                                                          	 POINT(16.8913752 38.9290157)	16.8913752	38.9290157
101013	18	101	 Isola di Capo Rizzuto                                                          	 POINT(17.0938909 38.8917151)	17.0938909	38.8917151
101014	18	101	 Melissa                                                                        	 POINT(17.0137124 39.2687305)	17.0137124	39.2687305
101015	18	101	 Mesoraca                                                                       	 POINT(16.9158793 38.9556798)	16.9158793	38.9556798
101016	18	101	 Pallagorio                                                                     	 POINT(16.9440576 39.2664204)	16.9440576	39.2664204
101017	18	101	 Petilia Policastro                                                             	 POINT(16.8978074 39.0488368)	16.8978074	39.0488368
101018	18	101	 Roccabernarda                                                                  	 POINT(16.9154013 38.9964459)	16.9154013	38.9964459
101019	18	101	 Rocca di Neto                                                                  	 POINT(16.9562607 39.1637034)	16.9562607	39.1637034
101020	18	101	 San Mauro Marchesato                                                           	 POINT(16.938408 39.0545929)	16.938408	39.0545929
101021	18	101	 San Nicola dell'Alto                                                           	 POINT(16.9912247 39.2612881)	16.9912247	39.2612881
101022	18	101	 Santa Severina                                                                 	 POINT(16.915697 39.1104448)	16.915697	39.1104448
101023	18	101	 Savelli                                                                        	 POINT(16.8075984 39.289708)	16.8075984	39.289708
101024	18	101	 Scandale                                                                       	 POINT(17.0007277 39.0896609)	17.0007277	39.0896609
101025	18	101	 Strongoli                                                                      	 POINT(17.0832017 39.1861605)	17.0832017	39.1861605
101026	18	101	 Umbriatico                                                                     	 POINT(16.9312282 39.3225715)	16.9312282	39.3225715
101027	18	101	 Verzino                                                                        	 POINT(16.8712011 39.2599278)	16.8712011	39.2599278
102001	18	102	 Acquaro                                                                        	 POINT(16.2421266 38.492125)	16.2421266	38.492125
102002	18	102	 Arena                                                                          	 POINT(16.267833 38.5054991)	16.267833	38.5054991
102003	18	102	 Briatico                                                                       	 POINT(15.970193 38.661047)	15.970193	38.661047
102004	18	102	 Brognaturo                                                                     	 POINT(16.4194549 38.5538951)	16.4194549	38.5538951
102005	18	102	 Capistrano                                                                     	 POINT(16.2883932 38.6765935)	16.2883932	38.6765935
102006	18	102	 Cessaniti                                                                      	 POINT(16.0313133 38.6482927)	16.0313133	38.6482927
102007	18	102	 Dasà                                                                           	 POINT(16.2121867 38.5532634)	16.2121867	38.5532634
102008	18	102	 Dinami                                                                         	 POINT(16.2099943 38.4966951)	16.2099943	38.4966951
102009	18	102	 Drapia                                                                         	 POINT(15.9366004 38.6233352)	15.9366004	38.6233352
102010	18	102	 Fabrizia                                                                       	 POINT(16.2814103 38.4393018)	16.2814103	38.4393018
102011	18	102	 Filadelfia                                                                     	 POINT(16.3048558 38.7615726)	16.3048558	38.7615726
102012	18	102	 Filandari                                                                      	 POINT(16.0268133 38.5895985)	16.0268133	38.5895985
102013	18	102	 Filogaso                                                                       	 POINT(16.211258 38.6592641)	16.211258	38.6592641
102014	18	102	 Francavilla Angitola                                                           	 POINT(16.2548627 38.7480561)	16.2548627	38.7480561
102015	18	102	 Francica                                                                       	 POINT(16.1383899 38.5914482)	16.1383899	38.5914482
102016	18	102	 Gerocarne                                                                      	 POINT(16.2746748 38.5508336)	16.2746748	38.5508336
102017	18	102	 Ionadi                                                                         	 POINT(16.0598978 38.6109844)	16.0598978	38.6109844
102018	18	102	 Joppolo                                                                        	 POINT(15.9075671 38.5609099)	15.9075671	38.5609099
102019	18	102	 Limbadi                                                                        	 POINT(15.9863289 38.5175201)	15.9863289	38.5175201
102020	18	102	 Maierato                                                                       	 POINT(16.1924734 38.6977841)	16.1924734	38.6977841
102021	18	102	 Mileto                                                                         	 POINT(16.0449881 38.5439304)	16.0449881	38.5439304
102022	18	102	 Mongiana                                                                       	 POINT(16.3496284 38.4792093)	16.3496284	38.4792093
102023	18	102	 Monterosso Calabro                                                             	 POINT(16.2953878 38.7064016)	16.2953878	38.7064016
102024	18	102	 Nardodipace                                                                    	 POINT(16.3500644 38.428875)	16.3500644	38.428875
102025	18	102	 Nicotera                                                                       	 POINT(15.9188518 38.5066986)	15.9188518	38.5066986
102026	18	102	 Parghelia                                                                      	 POINT(15.9375697 38.6623488)	15.9375697	38.6623488
102027	18	102	 Pizzo                                                                          	 POINT(16.1522164 38.7070196)	16.1522164	38.7070196
102028	18	102	 Pizzoni                                                                        	 POINT(16.282931 38.5973881)	16.282931	38.5973881
102029	18	102	 Polia                                                                          	 POINT(16.3242687 38.7259106)	16.3242687	38.7259106
102030	18	102	 Ricadi                                                                         	 POINT(15.8566871 38.6032174)	15.8566871	38.6032174
102031	18	102	 Rombiolo                                                                       	 POINT(16.0112078 38.578856)	16.0112078	38.578856
102032	18	102	 San Calogero                                                                   	 POINT(16.0035226 38.5166408)	16.0035226	38.5166408
102033	18	102	 San Costantino Calabro                                                         	 POINT(16.0900446 38.6079288)	16.0900446	38.6079288
102034	18	102	 San Gregorio d'Ippona                                                          	 POINT(16.1102167 38.6305844)	16.1102167	38.6305844
102035	18	102	 San Nicola da Crissa                                                           	 POINT(16.2850332 38.6528554)	16.2850332	38.6528554
102036	18	102	 Sant'Onofrio                                                                   	 POINT(16.1992975 38.6491958)	16.1992975	38.6491958
102037	18	102	 Serra San Bruno                                                                	 POINT(16.3279238 38.5165138)	16.3279238	38.5165138
102038	18	102	 Simbario                                                                       	 POINT(16.3053221 38.5948425)	16.3053221	38.5948425
102039	18	102	 Sorianello                                                                     	 POINT(16.2906252 38.5790003)	16.2906252	38.5790003
102040	18	102	 Soriano Calabro                                                                	 POINT(16.2292015 38.5947381)	16.2292015	38.5947381
102041	18	102	 Spadola                                                                        	 POINT(16.3731276 38.5639154)	16.3731276	38.5639154
102042	18	102	 Spilinga                                                                       	 POINT(15.9580993 38.5934231)	15.9580993	38.5934231
102043	18	102	 Stefanaconi                                                                    	 POINT(16.158715 38.6315475)	16.158715	38.6315475
102044	18	102	 Tropea                                                                         	 POINT(15.8803721 38.6591526)	15.8803721	38.6591526
102045	18	102	 Vallelonga                                                                     	 POINT(16.3048574 38.6256011)	16.3048574	38.6256011
102046	18	102	 Vazzano                                                                        	 POINT(16.2973593 38.6213713)	16.2973593	38.6213713
102047	18	102	 Vibo Valentia                                                                  	 POINT(16.0435154 38.633929)	16.0435154	38.633929
102048	18	102	 Zaccanopoli                                                                    	 POINT(15.955223 38.6467598)	15.955223	38.6467598
102049	18	102	 Zambrone                                                                       	 POINT(15.9639646 38.6661434)	15.9639646	38.6661434
102050	18	102	 Zungri                                                                         	 POINT(15.9487191 38.6154327)	15.9487191	38.6154327
81001	19	81	 Alcamo                                                                         	 POINT(12.9549547 37.8971284)	12.9549547	37.8971284
81002	19	81	 Buseto Palizzolo                                                               	 POINT(12.7733141 37.9429942)	12.7733141	37.9429942
81003	19	81	 Calatafimi Segesta                                                             	 POINT(12.8791426 37.8211706)	12.8791426	37.8211706
81004	19	81	 Campobello di Mazara                                                           	 POINT(12.6787403 37.5594659)	12.6787403	37.5594659
81005	19	81	 Castellammare del Golfo                                                        	 POINT(12.8148328 37.9492528)	12.8148328	37.9492528
81006	19	81	 Castelvetrano                                                                  	 POINT(12.8943604 37.5770525)	12.8943604	37.5770525
81007	19	81	 Custonaci                                                                      	 POINT(12.7749975 38.0368536)	12.7749975	38.0368536
81008	19	81	 Erice                                                                          	 POINT(12.7272895 37.9547416)	12.7272895	37.9547416
81009	19	81	 Favignana                                                                      	 POINT(12.3530009 37.9037772)	12.3530009	37.9037772
81010	19	81	 Gibellina                                                                      	 POINT(12.9319587 37.7694278)	12.9319587	37.7694278
81011	19	81	 Marsala                                                                        	 POINT(12.5235069 37.7140853)	12.5235069	37.7140853
81012	19	81	 Mazara del Vallo                                                               	 POINT(12.6536495 37.575491)	12.6536495	37.575491
81013	19	81	 Paceco                                                                         	 POINT(12.6163448 37.8936901)	12.6163448	37.8936901
81014	19	81	 Pantelleria                                                                    	 POINT(12.0234902 36.7343812)	12.0234902	36.7343812
81015	19	81	 Partanna                                                                       	 POINT(12.9063993 37.6681347)	12.9063993	37.6681347
81016	19	81	 Poggioreale                                                                    	 POINT(13.0310603 37.7503896)	13.0310603	37.7503896
81017	19	81	 Salaparuta                                                                     	 POINT(12.9609928 37.7281247)	12.9609928	37.7281247
81018	19	81	 Salemi                                                                         	 POINT(12.7330244 37.7392193)	12.7330244	37.7392193
81019	19	81	 Santa Ninfa                                                                    	 POINT(12.8397048 37.7356231)	12.8397048	37.7356231
81020	19	81	 San Vito Lo Capo                                                               	 POINT(12.7974957 38.0581711)	12.7974957	38.0581711
81021	19	81	 Trapani                                                                        	 POINT(12.6547932 37.8369835)	12.6547932	37.8369835
81022	19	81	 Valderice                                                                      	 POINT(12.6823355 37.985193)	12.6823355	37.985193
81023	19	81	 Vita                                                                           	 POINT(12.8557711 37.8390138)	12.8557711	37.8390138
81024	19	81	 Petrosino                                                                      	 POINT(12.5176971 37.6620951)	12.5176971	37.6620951
82001	19	82	 Alia                                                                           	 POINT(13.7430474 37.7114618)	13.7430474	37.7114618
82002	19	82	 Alimena                                                                        	 POINT(14.1316721 37.6114336)	14.1316721	37.6114336
82003	19	82	 Aliminusa                                                                      	 POINT(13.7951987 37.8350092)	13.7951987	37.8350092
82004	19	82	 Altavilla Milicia                                                              	 POINT(13.5693278 37.9858346)	13.5693278	37.9858346
82005	19	82	 Altofonte                                                                      	 POINT(13.3373521 37.9919375)	13.3373521	37.9919375
82006	19	82	 Bagheria                                                                       	 POINT(13.4725474 38.035254)	13.4725474	38.035254
82007	19	82	 Balestrate                                                                     	 POINT(12.9833804 38.0358179)	12.9833804	38.0358179
82008	19	82	 Baucina                                                                        	 POINT(13.5253163 37.9016457)	13.5253163	37.9016457
82009	19	82	 Belmonte Mezzagno                                                              	 POINT(13.3864571 38.0024856)	13.3864571	38.0024856
82010	19	82	 Bisacquino                                                                     	 POINT(13.1515153 37.625216)	13.1515153	37.625216
82011	19	82	 Bolognetta                                                                     	 POINT(13.4545057 37.9480995)	13.4545057	37.9480995
82012	19	82	 Bompietro                                                                      	 POINT(14.1539754 37.6279399)	14.1539754	37.6279399
82013	19	82	 Borgetto                                                                       	 POINT(13.1348713 38.008269)	13.1348713	38.008269
82014	19	82	 Caccamo                                                                        	 POINT(13.6840753 37.7844373)	13.6840753	37.7844373
82015	19	82	 Caltavuturo                                                                    	 POINT(13.8754319 37.7030694)	13.8754319	37.7030694
82016	19	82	 Campofelice di Fitalia                                                         	 POINT(13.4905157 37.7864194)	13.4905157	37.7864194
82017	19	82	 Campofelice di Roccella                                                        	 POINT(13.8403318 37.96711)	13.8403318	37.96711
82018	19	82	 Campofiorito                                                                   	 POINT(13.2731679 37.7230221)	13.2731679	37.7230221
82019	19	82	 Camporeale                                                                     	 POINT(13.0505111 37.8571269)	13.0505111	37.8571269
82020	19	82	 Capaci                                                                         	 POINT(13.2516966 38.146059)	13.2516966	38.146059
82021	19	82	 Carini                                                                         	 POINT(13.1336371 38.0759501)	13.1336371	38.0759501
82022	19	82	 Castelbuono                                                                    	 POINT(14.0853749 37.8749054)	14.0853749	37.8749054
82023	19	82	 Casteldaccia                                                                   	 POINT(13.5670239 37.9561387)	13.5670239	37.9561387
82024	19	82	 Castellana Sicula                                                              	 POINT(13.9064261 37.629239)	13.9064261	37.629239
82025	19	82	 Castronovo di Sicilia                                                          	 POINT(13.5644301 37.6354611)	13.5644301	37.6354611
82026	19	82	 Cefalà Diana                                                                   	 POINT(13.4736846 37.8935396)	13.4736846	37.8935396
82027	19	82	 Cefalù                                                                         	 POINT(14.0502713 37.9464971)	14.0502713	37.9464971
82028	19	82	 Cerda                                                                          	 POINT(13.8152611 37.8593571)	13.8152611	37.8593571
82029	19	82	 Chiusa Sclafani                                                                	 POINT(13.2492732 37.6115044)	13.2492732	37.6115044
82030	19	82	 Ciminna                                                                        	 POINT(13.5393662 37.8359671)	13.5393662	37.8359671
82031	19	82	 Cinisi                                                                         	 POINT(13.1472082 38.1137751)	13.1472082	38.1137751
82032	19	82	 Collesano                                                                      	 POINT(13.9484891 37.8747871)	13.9484891	37.8747871
82033	19	82	 Contessa Entellina                                                             	 POINT(13.1490225 37.6873703)	13.1490225	37.6873703
82034	19	82	 Corleone                                                                       	 POINT(13.3003954 37.7094375)	13.3003954	37.7094375
82035	19	82	 Ficarazzi                                                                      	 POINT(13.4580806 38.0802532)	13.4580806	38.0802532
82036	19	82	 Gangi                                                                          	 POINT(14.1836933 37.6697402)	14.1836933	37.6697402
82037	19	82	 Geraci Siculo                                                                  	 POINT(14.1759431 37.761381)	14.1759431	37.761381
82038	19	82	 Giardinello                                                                    	 POINT(13.196378 38.0489444)	13.196378	38.0489444
82039	19	82	 Giuliana                                                                       	 POINT(13.24439 37.6211649)	13.24439	37.6211649
82040	19	82	 Godrano                                                                        	 POINT(13.4046475 37.812697)	13.4046475	37.812697
82041	19	82	 Gratteri                                                                       	 POINT(13.977615 37.936034)	13.977615	37.936034
82042	19	82	 Isnello                                                                        	 POINT(14.0050142 37.8676954)	14.0050142	37.8676954
82043	19	82	 Isola delle Femmine                                                            	 POINT(13.2544015 38.1775161)	13.2544015	38.1775161
82044	19	82	 Lascari                                                                        	 POINT(13.9397156 37.9793058)	13.9397156	37.9793058
82045	19	82	 Lercara Friddi                                                                 	 POINT(13.5960386 37.705685)	13.5960386	37.705685
82046	19	82	 Marineo                                                                        	 POINT(13.4315424 37.9049669)	13.4315424	37.9049669
82047	19	82	 Mezzojuso                                                                      	 POINT(13.4729535 37.8238904)	13.4729535	37.8238904
82048	19	82	 Misilmeri                                                                      	 POINT(13.4431225 37.9527663)	13.4431225	37.9527663
82049	19	82	 Monreale                                                                       	 POINT(13.0947211 37.7773551)	13.0947211	37.7773551
82050	19	82	 Montelepre                                                                     	 POINT(13.2097308 38.0701559)	13.2097308	38.0701559
82051	19	82	 Montemaggiore Belsito                                                          	 POINT(13.7447993 37.7990904)	13.7447993	37.7990904
82052	19	82	 Palazzo Adriano                                                                	 POINT(13.3563006 37.5393034)	13.3563006	37.5393034
82053	19	82	 Palermo                                                                        	 POINT(13.3233038 38.0498804)	13.3233038	38.0498804
82054	19	82	 Partinico                                                                      	 POINT(13.0735152 37.9466906)	13.0735152	37.9466906
82055	19	82	 Petralia Soprana                                                               	 POINT(14.1328386 37.7227021)	14.1328386	37.7227021
82056	19	82	 Petralia Sottana                                                               	 POINT(13.9587706 37.5856078)	13.9587706	37.5856078
82057	19	82	 Piana degli Albanesi                                                           	 POINT(13.3380751 37.9099974)	13.3380751	37.9099974
82058	19	82	 Polizzi Generosa                                                               	 POINT(13.8846657 37.6704648)	13.8846657	37.6704648
82059	19	82	 Pollina                                                                        	 POINT(14.107068 37.9568505)	14.107068	37.9568505
82060	19	82	 Prizzi                                                                         	 POINT(13.4638752 37.671486)	13.4638752	37.671486
82061	19	82	 Roccamena                                                                      	 POINT(13.1889852 37.7796421)	13.1889852	37.7796421
82062	19	82	 Roccapalumba                                                                   	 POINT(13.6547784 37.7646897)	13.6547784	37.7646897
82063	19	82	 San Cipirello                                                                  	 POINT(13.1907217 37.9018033)	13.1907217	37.9018033
82064	19	82	 San Giuseppe Jato                                                              	 POINT(13.1390691 37.9261873)	13.1390691	37.9261873
82065	19	82	 San Mauro Castelverde                                                          	 POINT(14.2739662 37.8464498)	14.2739662	37.8464498
82066	19	82	 Santa Cristina Gela                                                            	 POINT(13.3935658 37.9281863)	13.3935658	37.9281863
82067	19	82	 Santa Flavia                                                                   	 POINT(13.4933316 38.0191814)	13.4933316	38.0191814
82068	19	82	 Sciara                                                                         	 POINT(13.7821609 37.8868822)	13.7821609	37.8868822
82069	19	82	 Sclafani Bagni                                                                 	 POINT(13.8655543 37.6857704)	13.8655543	37.6857704
82070	19	82	 Termini Imerese                                                                	 POINT(13.8097899 37.9104392)	13.8097899	37.9104392
82071	19	82	 Terrasini                                                                      	 POINT(13.0959533 38.0800093)	13.0959533	38.0800093
82072	19	82	 Torretta                                                                       	 POINT(13.2146472 38.0999609)	13.2146472	38.0999609
82073	19	82	 Trabia                                                                         	 POINT(13.6051677 37.9558092)	13.6051677	37.9558092
82074	19	82	 Trappeto                                                                       	 POINT(13.028176 38.0600689)	13.028176	38.0600689
82075	19	82	 Ustica                                                                         	 POINT(13.1702756 38.6903992)	13.1702756	38.6903992
82076	19	82	 Valledolmo                                                                     	 POINT(13.8179887 37.7202837)	13.8179887	37.7202837
82077	19	82	 Ventimiglia di Sicilia                                                         	 POINT(13.5878685 37.903059)	13.5878685	37.903059
82078	19	82	 Vicari                                                                         	 POINT(13.5796999 37.7337038)	13.5796999	37.7337038
82079	19	82	 Villabate                                                                      	 POINT(13.4399764 38.0646587)	13.4399764	38.0646587
82080	19	82	 Villafrati                                                                     	 POINT(13.5106816 37.8921851)	13.5106816	37.8921851
82081	19	82	 Scillato                                                                       	 POINT(13.9530448 37.8328633)	13.9530448	37.8328633
82082	19	82	 Blufi                                                                          	 POINT(14.1811049 37.689835)	14.1811049	37.689835
83001	19	83	 Alcara Li Fusi                                                                 	 POINT(14.6813692 37.931715)	14.6813692	37.931715
83002	19	83	 Alì                                                                            	 POINT(15.4153744 38.0124297)	15.4153744	38.0124297
83003	19	83	 Alì Terme                                                                      	 POINT(15.4173477 37.9955878)	15.4173477	37.9955878
83004	19	83	 Antillo                                                                        	 POINT(15.2377282 37.9181369)	15.2377282	37.9181369
